Index,Label,Sentence
2069,4,나는 대답 대신에 딴소리를 하였다.
2070,4,각종 위장병에는 다음의 여러 가지가 있다.
2071,4,게 절지동물에 딸린 갑각류의 한 가지.
2072,4,낭장망과 안강망 등이 이에 속한다.
2073,4,백목련 목련 목련과에 딸린 낙엽 교목.
2074,4,그러나 사후에만은 그렇지가 않다.
2075,4,하물며 '검은' 눈썹임에랴!
2076,4,우로에 속한다.
2077,4,대신에 아버지와 오빠가 돌아왔다.
2078,4,파출부가 빨래를 하는 사이에 아이가….
2079,4,국자가리비 가리비 가리비과에 딸린 조개.
2080,4,그 틈에 김씨는 슬며시 빠졌다.
2081,4,태양충 태양충목에 딸린 단세포 동물.
2082,4,바다표범 바다표범과에 딸린 바다짐승.
2083,4,목욕에도 방법이 있는가.
2084,4,성태도 눈에 좀 익은 사람이었다.
2085,4,거피 송사리과에 딸린 민물고기.
2086,4,자기 표현에는 왕도가 없다.
2087,4,보기에 아주 그만입니다.
2088,4,벌써 이미 중생대 초인 삼첩기에 있었다.
2089,4,뿔조개 뿔조개과에 딸린 바닷조개.
2090,4,이런 경향은 주로 악역 연기자들 사이에 많다.
2091,4,"마즈다의 노래 중에 이런 게 있지.
2092,4,지퍼 달기에 이용되는 하나 짜리 노루발.
2093,4,텐트나방 솔나방과에 딸린 곤충.
2094,4,대신에 편지를 썼던 것이었다.
2095,4,환경에 달린 것이다.
2096,4,붕어 잉어과에 딸린 민물고기.
2097,4,갑은 그 말에 따랐다.
2098,4,플라스틱 제품 가게 정도가 눈에 들어온다.
2099,4,그러니 "거짓말에는 세 종류가 있다.
2100,4,복숭아속먹이나방 속먹이나방과에 딸린 곤충.
2101,4,액수의 다과에 상관없다.
2102,4,오이풀은 장미과에 딸린 여러해살이풀이다.
2103,4,위대함은 여기에 그치지를 않는다.
2104,4,사슴벌레 사슴벌레과에 딸린 곤충.
2105,4,그런 웃음 끝에 큰조카가 물었다.
2106,4,매사에 중용 정신이 아쉽다.
2107,4,호박꽃 나팔꽃 도라지꽃 등이 이에 딸린다.
2108,4,밤나무 참나무과에 딸린 낙엽 교목.
2109,4,어느 겨를에 아이들 교육을 하랴?
2110,4,그러나 이 정도는 애교에 속한다.
2111,4,내친 김에 하나 더.
2112,4,포도나무 포도과에 딸린 낙엽 덩굴식물.
2113,4,슈베르트도 이에 못지않다.
2114,4,"나 무용에 뽑혔어.
2115,4,갈조류 갈조식물 갈참나무 참나무과에 딸린 낙엽 교목.
2116,4,수국 범의귀과에 딸린 낙엽 관목.
2117,4,방게 바위게과에 딸린 게.
2118,4,상추 국화과에 딸린 한해살이 채소.
2119,4,방산충 원생동물에 속하는 양성 플랑크톤.
2120,4,붓꽃 붓꽃과에 딸린 여러해살이풀.
2121,4,흥 주제에 영화배우 좋아하네.
2122,4,그 아래에 모두들 날 도와다오.
2123,4,가야금 장구 현대무용에 능하다.
2124,4,"걔네가 어쨌기에?"
2125,4,그럼에도 금리는 요지부동이다.
2126,4,시간 배분에도 법칙은 없다.
2127,4,비유는 우선 이해에 도움을 준다.
2128,4,거북손 거북손과에 딸린 절지동물.
2129,4,갈고리촌충 편형동물 촌충과에 딸린 기생충.
2130,4,유진이가 묻는 말에
2131,4,다른 방에도 다 그런가 봐요.
2132,4,붕당이란 게 워낙에 그렇지 않습니까.
2133,4,겉보기에 그랬다.
2134,4,이러는 새에 "영구야…."
2135,4,뱀장어 뱀장어과에 딸린 민물고기.
2136,4,방울새 되새과에 딸린 새.
2137,4,그것 역시 범법행위임에 틀림없다.
2138,4,사마귀풀 닭의장풀과에 딸린 한해살이풀.
2139,4,갯장어 갯장어과에 딸린 바닷물고기.
2140,4,상당히 많은 경에 성격.
2141,4,박 1 박과에 딸린 한해살이 덩굴 식물.
2142,4,성공 여부는 자기 계발에 달린 것이다.
2143,4,"우리 둘 사이에는 아무 문제 없어.
2144,4,배추흰나비 흰나비과에 딸린 나비.
2145,4,간살잡이에는 평면 간살잡이와 입면 간살잡이가 있다.
2146,4,저서에 <망우당집>이 있다.
2147,4,아무짝에도 쓸모없는 대학 1학년 중퇴 학력.
2148,4,언니가 그 사이에 들어왔을까.
2149,4,김 선생은 그 방면에 조예가 깊으시잖소.
2150,4,두 사람 사이에 잠시 말이 끊어졌다.
2151,4,서후 어른에는 왜 안 될까요?
2152,4,풀가사리 홍조류에 딸린 바닷말.
2153,4,서울역과 남대문 사이에 있는 한가지 글자는?
2154,4,사람과 나비 사이에는 반드시 구별이 있다.
2155,4,따라서 새로운 사관에 입각한 6.
2156,4,그 뒤 상황은 상상에 맡긴다.
2157,4,풍뎅이 풍뎅이과에 딸린 곤충.
2158,4,이에 따라 국민은행.KT.현대차.한국전력
2159,4,산양 소과에 딸린 한 종.
2160,4,성일도 그런 범주에 속하는 사람이었다.
2161,4,머리 모양은 정말 마음에 들었다.
2162,4,나 대신에 오늘 심방을 나갔거든.
2163,4,어디 여기에만 그칠 것인가?
2164,4,보기에도 섬칫한 흉터였다.
2165,4,언어에는 인공언어와 자연언어가 있다.
2166,4,그 반면에 아주 조금밖에 먹지 않는다.
2167,4,비름 비름과에 딸린 한해살이풀.
2168,4,손님은 서너 그룹에 지나지 않았다.
2169,4,귀에 익은 선율이었다.
2170,4,소경에 초하룻날: 한꺼번에 행운을 만남.
2171,4,남편의 취미에 자기 것을 맞추어라.
2172,4,그에 따르면 재퍼니즈 팝은 팝적 일본노래.
2173,4,왠지 그 음악이 귀에 거슬렸다.
2174,4,국가운명은 교육에 달려 있다.
2175,4,하지만 늙은이가 여전히 마음에 안 놓여.
2176,4,보리 벼과에 딸린 중요 식량 작물의 한 가지.
2177,4,인간의 모든 활동에는 식사행동이 따른다.
2178,4,그 정교함에 놀라움을 금치 못하면서.
2179,4,그 사이에 의사가 다녀간 모양이다.
2180,4,덕분에 죽어나는 건 영화다.
2181,4,그러나 피곤에는 장사가 없었다.
2182,4,정말 맘에 드는 남자가 아니면요.
2183,4,중성자의 감속재 합금 등에 쓰인다.
2184,4,신발에도 여러 가지의 종류가 있다.
2185,4,"현저동까지 얼마에 갈 테유?"
2186,4,귀에 익은 소리였다.
2187,4,"덕분에 식사 즐거웠어요.
2188,4,둘 사이에 어색한 침묵이 흘렀다.
2189,4,면적은 105000m²에 달한다.
2190,4,그 총중에 갑자기 뒤가 마려웠다.
2191,4,우리는 단지 방관자에 지나지 않았다.
2192,4,샐비어 꿀풀과에 딸린 한두해살이풀.
2193,4,"자 내 칼에 걸고!"
2194,4,얼마 동안 수선거리더니 그 중에 한 사람이
2195,4,혼란은 일본에 그치지 않았다.
2196,4,부엉이 올빼미과에 딸린 새.
2197,4,등이 여기에 속한다.
2198,4,철쭉나무과에 속하며 상록관목.
2199,5,"하늘에 있는 별이에요."
2200,5,옥상에 올라가니까 딴 세상이었다.
2201,5,"지금 막 우리 사랑방에 들어갔어."
2202,5,나는 다시 바닥에 눕는다.
2203,5,아직도 이곳 벌교 바닥에 사는지 어쩐지.
2204,5,「송군 밖에 송군 있나?」
2205,5,정과 사의 갈림길에 우뚝 선 나!
2206,5,마르코폴로에 내렸다.
2207,5,녀석들 앞에 자퇴서를 내밀었다.
2208,5,이 근처에 사시나요?
2209,5,우리의 전신全身이 TV 속에 있다.
2210,5,공자 사상에는 내세가 없습니다.
2211,5,산지촌 산지에 모여 있는 마을.
2212,5,요즘 시장에 나가서 같이 일한대요."
2213,5,숲속에 사는 코알라
2214,5,둘 다 얼굴에 상처 자국이 많았다.
2215,5,과연 이 우주에는 끝이 있을까요?
2216,5,아직 안에 있어."
2217,5,탁자엔 촛불이 켜 있다.
2218,5,우리 집은 골목 어귀에 있었어.
2219,5,형기의 얼굴에 잠깐 미소가 번졌다.
2220,5,우리 집 옆에는 낭기 저거 집이 있다.
2221,5,담배는 책 옆에 얌전히 있었다.
2222,5,"사랑에 누가 왔니?"
2223,5,영호:가장 기억에 남는 일은?
2224,5,그들은 손에 우산을 들고 있다.
2225,5,사모예드족 소련의 시베리아 북서부에 사는 수렵 목축민.
2226,5,[어디 지방에 좀 다녀와야겠어요.]
2227,5,그렇지만 여기에 리본 조각이 있어.
2228,5,문제는 바로 여기에 있다.
2229,5,수안보 온천 충청 북도 중원군 상모면 온천리에 있는 온천.
2230,5,우리 사이에 침묵도 많이 오갔다.
2231,5,더욱이 그 속에는 고등 동물도 있다.
2232,5,한비자에 이런 이야기가 나옵니다.
2233,5,[저 밑에 있는 꼬방교회 말요.
2234,5,코펜하겐 왕궁 근처에는 어시장이 있다.
2235,5,양양에 진미령의 친척집이 있어.
2236,5,"옛날 알래스카에 한 소년이 살았어.
2237,5,골프장에 일나가는 성한네도 마찬가지다.
2238,5,순금이는 어디에 있는 것일까?
2239,5,가죽점퍼가 소년 옆에 앉는다.
2240,5,그가 꿈에 나타난 것일까.
2241,5,러시아에도 스쵸티라는 주판이 있다.
2242,5,두 사람은 마침 창가에 서 있었다.
2243,5,한여름 햇볕이 언덕 위에 내리쬐고 있습니다.
2244,5,파르테논 신전 아테네의 아크로폴리스 언덕 위에 있는 신전.
2245,5,그러나 구민주당은 지금 과연 어디에 있는가.
2246,5,볼에 소스 재료를 섞는다.
2247,5,"말라꼬? 말라꼬는 집에 있다.
2248,5,"사랑에 빠졌구나."
2249,5,근처에 절이 있느냐고….
2250,5,통로 끝에 또하나의 방이 있었다.
2251,5,대학 전산교육에도 몇 가지 문제점이 있다.
2252,5,그녀가 가까이에 살고 있다.
2253,5,안데스 산맥의 알티플라노 고원 북쪽에 있다.
2254,5,바람은 건너 산 숲에 울렸다.
2255,5,용지 뒷면에 뭔가 써 있었다.
2256,5,효철은 묵묵히 의자에 앉았다.
2257,5,"집에 갈 거야?"
2258,5,내 세계는 어디에 있는 것일까.
2259,5,"꽃에 진드기가 있는 거예요.
2260,5,부등가리에는 불덩어리가 많이 있습니다.
2261,5,그러나 여기에도 출구는 있다.
2262,5,남강 신호대 앞에 내려 10분 거리다.
2263,5,강 건너 산에는 나무가 많았다.
2264,5,그러나 연극배우는 전신에 표정이 있다.
2265,5,이 안에 고궁 박물원(故宮博物院)이 있다.
2266,5,고물상에는 그만 가세요.
2267,5,파출소에 연락을 하면 큰일이잖아."
2268,5,산 밑에 자그마한 절이 있었습니다.
2269,5,그리고 목화보 위에 칵 엎디었다.
2270,5,순태는 침대 옆 보조의자에 앉았다.
2271,5,◈방 안에 나 혼자 가만 앉아있다.
2272,5,나도 교회에 들어가지 못했다."
2273,5,너희 집에 끼니거리는 있니."
2274,5,"일체의 진리가 여기에 있느니라."
2275,5,소중이는 성남에 있는 수진국민학교 1학년이다.
2276,5,그의 입가에 미소가 번졌다.
2277,5,난 저쪽 바닷가에 잠깐 다녀올게."
2278,5,"거기에 가고 싶지 않니?"
2279,5,── 혹시 이 섬에 호텔은 없습니까?
2280,5,"아버님 여기에 밤이 있습니다.
2281,5,그 생각만이 머릿속에 맴돌았다.
2282,5,사람들의 소비 형태에 어떤 성질이 있을까?
2283,5,나는 역시 어머니 곁에 가진 않겠다.
2284,5,다소곳이 선생 앞에 선 학생의 몸짓으로.
2285,5,"어머니 학교에 다녀왔습니다."
2286,5,나는 흙구덩이 속에 그것을 파묻었어.
2287,5,페르시아만 아라비아 반도와 이란 사이에 깊숙히 파고든 만.
2288,5,이 교실엔 너 혼자 있다고 생각해.
2289,5,저 학생회실에 잡혀 있었어요."
2290,5,마당엔 백도라지꽃이 피어 있다.
2291,5,파주군 경기도 북서부에 자리잡고 있는 군.
2292,5,광장에는 수천 수만의 청중들이 모여든다.
2293,5,시하눅빌에는 모두 여섯 개의 해변이 있다.
2294,5,하지만 오반장은 자리에 없었다.
2295,5,어디에 있니?
2296,5,산들바람에도 곧잘 꽃물결을 일으킨다.
2297,5,거기엔 침대가 놓여 있다.
2298,5,집에 가고 싶다.
2299,5,그 섬에 가고 싶다.'던
2300,5,신철이는 선뜻한 방에 주저앉았다.
2301,5,사북 강원도 정선군 남동쪽 끝에 있는 읍.
2302,5,집에 도착하자마자 샤워를 했다.
2303,5,은철이는 맨 뒷줄에 서 있었다.
2304,5,그녀는 도서관에 있었다.
2305,5,무진에 명산물이 없는 게 아니다.
2306,5,대답은 지금 이곳에 없다.
2307,5,"언제 저희 사무실에 꼭 들르세요.
2308,5,춘천 해강아파트 뒤에 있다.
2309,5,"옆에? 있지.
2310,5,바덴바덴 독일 남서부의 바덴뷔르템베르크주에 있는 온천 도시.
2311,5,택시가 유간사 앞에 멎었다.
2312,5,상자의 소문은 곧 마을 안에 퍼졌습니다.
2313,5,눈부신 아침 햇살이 온누리에 가득했다.
2314,5,"내일부턴 연습실에 나갈게."
2315,5,그리고 자신도 그 옆에 앉았다.
2316,5,그리고 나 오늘 집에 못 들어가요.
2317,5,"그래서 서울에 없었구나.
2318,5,"37기에 대학 과선배가 있어요.
2319,5,근처에는 식당이란 없었다.
2320,5,그 사람은 어디에 가 있을까.
2321,5,아버지 곁에 있지도 못하고…….
2322,5,신청서는 여기에 있습니다.
2323,5,K는 문 앞에 혼자 남겨졌다.
2324,5,"거울은 화장실에 있어."
2325,5,방에 들어오니 새벽 네 시.
2326,5,거기에 다소곳이 머물러야 한다.
2327,5,서총학련 회의에 나타났지 뭡니까."
2328,5,양복쟁이 기술은 사양길에 접어들었다.
2329,5,한국 전역에 서식하는 흔한 텃새이다.
2330,5,어머니가 그 옆에 나란히 누워 있었다.
2331,5,또 민간에도 자영 옹기장들이 있었다.
2332,5,"외국에 나가 계셨다는구나.
2333,5,섬 비탈에 소 한 마리가 매여 있습니다.
2334,5,금방 서울 장안에 난리가 났다.
2335,5,K는 그만 툇마루에 걸터앉고 말았다.
2336,5,이행장의 고민도 여기에 있다.
2337,5,오반장은 마루턱에 걸터앉았다.
2338,5,밖에는 비가 내리고 있었다.
2339,5,이윽고 소년은 주막집 앞에 닿았다.
2340,5,"로비에 나와 있어요.
2341,5,세일즈의 비결에 이런 말이 있다.
2342,5,우리 임은 어디에 있느냐는 것이다.
2343,5,양쪽의 주장에 다 일리가 있다.
2344,5,"지금 밖에 비가 무지하게 내린다.
2345,5,그리고 다시는 우리 마을에 얼쩡거리지 마.
2346,5,24시간 내 곁에 있어줘.
2347,5,개편에는 언제나 양지와 음지가 있다.
2348,5,평남 남부 탄전 평안 남도 남부에 있는 무연탄 탄전.
2349,5,조금 전의 광경이 다시 눈앞에 되살아났습니다.
2350,5,사회와 사람 사이에도 적대 관계가 있다.
2351,5,이 사람이 왜 여기에 있지?
2352,5,다만 현재 지상에 살고 있을 따름이다.
2353,5,윤동주의 별에도 봄은 오는가.
2354,5,여기에 동사체凍死體가 있다고 가정하자.
2355,5,이곳저곳에 덫이 많을 거야."
2356,5,"아니 그냥 이쪽 지국에 일이 있어서.
2357,5,주변에는 총각도 많다.
2358,5,철이형은 장터 바로 윗동네에 삽니다.
2359,5,박물관에 갔다.
2360,5,그런데 주머니에는 일곱 푼밖엔 없었다.
2361,5,그리고 아래에 직접 써 보자.
2362,5,사무실은 빌딩 3층에 있었다.
2363,5,나는 맞은편 소파에 앉았다.
2364,5,엄마의 이마에는 주름살이 참 많았어요.
2365,5,조직과 지식 사이에는 어떤 관계가 있는가?
2366,5,가와사키 일본 가나가와 북동부 도쿄만에 면한 공업 도시.
2367,5,이윽고 줄 구멍에 비녀가 끼워졌다.
2368,5,안에는 누가 혼자 있는 모양이다.
2369,5,내일 고물상에 갖다줄 겁니다.
2370,5,더 아래엔 용암사 터가 있다.
2371,5,역사 앞에 부끄럽지 않으려면 말이다.
2372,5,서울에 살 때였습니다.
2373,5,그러나 물질 속에는 중성자와 양성자가 있다.
2374,5,하지만 영달은 영화관에도 마음대로 들락날락거리는가 보다.
2375,5,당연히 총기가 거리에 넘쳤다.
2376,5,바람에 하늘거리는 콩잎 깻잎.
2377,5,강신애 옆에는 한유지가 있었다.
2378,5,주먹에 피가 줄줄 흘렀다.
2379,5,요셉도 감옥에 갇혔어요.
2380,5,"그놈도 서울에 살고 있냐?"
2381,5,팔로마산 천문대 미국 캘리포니아주의 산지에 있는 천문대.
2382,5,문제는 그것의 방법과 절차에 있다.
2383,5,이정재도 보디빌딩에 빠진 남자다.
2384,5,마침 김형사는 집에 있었다.
2385,5,"난 그런 곳에 못 들어갈까? "
2386,5,오반장은 얼른 고개를 담벼락에 숨겼다.
2387,5,그곳에 그녀의 집이 있었다.
2388,5,운동권의 타락은 바로 거기에 있다.
2389,5,아직 합격자 명단에 있었다.
2390,5,지금 독일에 계신대요.
2391,5,진세의 저자에는 어미가 있으리니."
2392,5,세 아이는 곧 바로 마당바위에 모였습니다.
2393,5,산호세 중앙 아메리카에 있는 코스타리카의 수도.
2394,5,수운 선생의 시에 이런 구절이 있다.
2395,5,옆에 있던 친구한테 자랑했어요.
2396,5,온 동네 사람들이 이곳에 모였었어.
2397,5,한유지네 화단에는 잡초가 없었다.
2398,5,나는 그 속에 들어 있었습니다.
2399,5,늪에는 언제나 악어가 있었다.
2400,5,그런데 어쩌다가 이곳에 왔니.
2401,5,찝찔한 액체가 입술에 흘러들었다.
2402,5,그러나 여인숙에는 어머니도 태길이도 없었습니다.
2403,5,북에 묻는다.
2404,5,총과 사상이 하노이에 있기 때문이다.
2405,5,그곳에는 등산객도 보이지 않았습니다.
2406,5,예술의 미래는 '종교'에 있다.
2407,5,능은 경기도 양주에 있는 유릉이다.
2408,5,별님이도 새댁 옆에 앉았습니다.
2409,5,나는 집에 들어서자마자
2410,5,천장에도 그녀가 있었다.
2411,5,선생님의 눈에도 눈물이 고였다.
2412,5,감옥에 문학인 넣어놓지 않았으냐.
2413,5,배가 침몰되어 물에 빠져서……"
2414,5,"왕형사는 집에 없더군.
2415,5,강포에는 다섯 개의 광장이 있었다.
2416,5,여전히 손에는 들고 있었으나.
2417,5,영구는 지프차 위에 올라탔다.
2418,5,그리고 그녀 앞에 앉았다.
2419,5,'일본에도 사상이 있나?'
2420,5,탑 주위에는 수호 석인상이 있다.
2421,5,그래서 아버지는 그곳에 계셨어요.
2422,5,"목욕탕에 물 받으세요."
2423,5,그는 내의 바람으로 방에 털썩 주저앉는다.
2424,5,당신은 여전히 내 곁에 있군.
2425,5,[너 아직 배지에 빠다가 번지르르 하는구나.
2426,5,어머니께서도 거기에 앉아 계셨다.
2427,5,밖에 가족들이 온 모양이다."
2428,5,여자는 4동 1209호에 산다.
2429,5,왜 명옥이네 집엔 있더만.
2430,5,소년은 개울둑에 앉아 버렸다.
2431,5,그놈은 집에 있겠지요?"
2432,5,고향 속에 세계가 있다.
2433,5,이 초대소에는 식모가 없다.
2434,5,옷걸이에 치마도 없다.
2435,5,변방에 산다.
2436,5,"쇠파리에 있다."
2437,5,차창에 떠오른 것은 이제 네가 아니다.
2438,5,데님 열풍은 온라인 쇼핑몰에도 불고 있다.
2439,5,빵에 가긴 매일반이야.
2440,5,서울 강남구 논현동에 사는 신은주 씨(49).
2441,5,불안산 허리에는 안개구름이 감기어 있었다.
2442,5,매표소에서 40분 거리에 폭포가 있다.
2443,5,"정책실에 아무도 없어요?"
2444,5,접시 위에 주먹 크기 정도의 찰흙을 올려놓는다.
2445,5,계원예술고등학교 입구 동네 어귀에 주막이 있었다.
2446,5,무대 위에 한 환자가 올라왔다.
2447,5,해답이 거기에도 없기 때문이다.
2448,5,박수에 호의가 있다.
2449,5,그곳에 있겠소.
2450,5,그러나 세호는 그곳에도 없었습니다.
2451,5,교육장실은 이층에 있다.
2452,5,곳곳에 무료 목욕탕도 있다.
2453,5,그리고 외투를 벽 위에 걸었다.
2454,5,"저 방에는 누가 있소?"
2455,5,이 천하에 불한당 같은 땡초 중놈.
2456,5,여기에는 세 종류가 살고 있다.
2457,5,상덕은 박선생 오른편에 앉아 있었다.
2458,5,군에 다녀온 스물일곱살의 숫총각이라니.
2459,5,주위엔 아무도 없었다.
2460,5,내 방 책상 윗서랍에 있나?
2461,5,이름의 변천에는 역사가 숨어 있다.
2462,5,여기에 홍합과 대합이 있습니다."
2463,5,눈앞에 한사람이 서 있었다.
2464,5,시외 버스 안에는 매표원 책상이 있었다.
2465,5,무릎을 땅에 붙이고!
2466,5,음대에는 지휘과가 한 군데도 없다.
2467,5,처음부터 철학과에 들어가려던 것도 아니었다.
2468,5,아파트광장에 그가 홀로 서 있다.
2469,5,그러나 여기에도 허점은 있다.
2470,5,한쪽 창에는 해가 뜨겁다.
2471,5,중산리에 각종 모텔과 민박집이 많다.
2472,5,"인후 어른 품속에 있습디다."
2473,5,옴니버스식 이야기 사이에 윤도현 밴드가 나온다.
2474,5,천하에 다시 없는 보약이라구요."
2475,5,눈가에 경련이 일기까지 했다.
2476,5,저기 밤나무에도 보이지?"
2477,5,번수에는 미터식과 영국식이 있다.
2478,5,식탁에 고지서 있거든.
2479,5,당신들은 지금 완전함 속에 있습니다.
2480,5,여의도에 밤이 깊어간다.
2481,5,그 품에 누워본다.
2482,5,그러나 한쪽에 치우친 것은 잘못되었다.
2483,5,집 대문 바로 앞에 있는 맨홀.
2484,5,나는 미풍처럼 친구의 귓전에 속삭였다.
2485,5,"일본에도 공동묘지야 있다우."
2486,5,일본 외식업계에 마늘 선풍이 불고 있다.
2487,5,어느 날 까치가 그 돌배나무 가지에 앉았다.
2488,5,귀성군 평안 북도 서부에 자리잡고 있는 군.
2489,5,그러면 중심을 어디에 두느냐?
2490,5,한참이나 길바닥에 시선을 떨구고 있다가
2491,5,냉장고 위에 물건을 올리지 말자.
2492,5,거리에는 하다못해 교통순경 한 사람 보이지 않는다.
2493,5,악극 속에는 순정(純情)이 있다.
2494,5,백혈구 혈액 속에 있는 혈구의 한 가지.
2495,5,나는 멍하니 그 자리에 서 있었다.
2496,5,먼저 플라톤의 영화관에 들러보자.
2497,5,눈앞에 아득한 현기가 일었다.
2498,5,여기에 명태가 있습니다.
2499,5,가은읍 경상북도 문경군 서부에 있는 읍.
2500,5,<가시에도 꽃은 피는 거.
2501,5,말에는 농작물처럼 씨앗이 있다.
2502,5,방파제 부근에 떨어져 있을 겁니다."
2503,5,나는 연회장에 나타나고 싶지 않았다.
2504,5,들국화의 진짜 모습은 역시 콘서트에 있었다.
2505,5,도선목에는 인적이라곤 없었다.
2506,5,오혜린 씨가 집에 안 계시다구요?
2507,5,천지가 눈 앞에 있었다.
2508,5,암초는 하원에 있다.
2509,5,또 술집에 앉아 있는 모양이다.
2510,5,"상자 안에 넣어 두었어요."
2511,5,나는 열쇠를 도로 주머니에 집어넣었다.
2512,5,또 명치에 손을 대고 말했다.
2513,5,그 시선의 끝에 야자나무가 걸렸다.
2514,5,거기에는 칫솔이 있었다.
2515,5,빵 바구니 속에 들어 있는 권총.
2516,5,경기도 양평엔 그의 선친 묘소가 있다.
2517,5,발장 끝에 불을 붙였다.
2518,5,그러나 이 땅에는 자동차가 너무 많다.
2519,5,그날 밤 선비의 꿈에 아버지가 나타났다.
2520,5,벌집은 기와의 밑면에 달려 있다.
2521,5,자연계에는 독불장군이란 없다.
2522,5,해피밀 세트에는 언제나 장난감이 들어 있다.
2523,5,다른 공장에 들어가게 되어서였다.
2524,5,대체 어디에 갔던 거야.
2525,5,그곳에도 원숭이 사냥꾼이 있니?
2526,5,세상에 이런 흉악한 놈이 있는가?"
2527,5,마이애미에 살아.
2528,5,베를린에 있는 윤이상(尹伊桑) 선생.
2529,5,그러나 바로 거기에 인간의 문제가 있다.
2530,5,"어머니 장터에 다녀왔습니다."
2531,5,침대에 걸터앉은 사내가 말했다.
2532,5,여기에도 역시 문제가 있습니다.
2533,5,임동의 방직공장엘 갔다.
2534,5,"이런 섬에 소가 다 있었나."
2535,5,얼굴을 짚뭇 속에 처넣었다.
2536,5,관두봉 함경남도 혜산군에 있는 산.
2537,5,여기엔 원형이 있다.
2538,5,그래서 배 뒷골에 누워 있었다.
2539,5,저 왜 수입코너에 가면 다 있는걸요.
2540,5,자리 뒤에도 있지.
2541,5,보육원 전국 체인점 일본에는 베이비 호텔이 있다.
2542,5,풀밭에는 암소 한 마리가 있다.
2543,5,북쪽엔 뭐가 있지?
2544,5,저는 36번 국도선상에 있었습니다.
2545,5,한진고등학교에 다녔던……"
2546,5,"밖에 누가 왔소?"
2547,5,수혜의 눈가에 얼핏 물기가 어렸다.
2548,5,인천에도 청량산이 있다.
2549,5,"절에? 여기서 머니?"
2550,5,그곳에 풍선이 있었다.
2551,5,거기에는 한 남자아이가 있었습니다.
2552,5,미국에 출장 가셨다구?
2553,5,옷가게에도 매니저란 게 있나?
2554,5,주번은 어느 학교에나 다 있어요.
2555,5,하늘엔 잔뜩 구름이 드리워 있다.
2556,5,"밖에 나가봐요.
2557,5,"혹시 마을에 빈집 좀 있나요?"
2558,5,얼어붙은 호수 밑바닥에는 늑대거북이 동면한다.
2559,5,"옆에 누구 있어? 세희는?"
2560,5,"열고야는 열고야도라는 섬에 있어.
2561,5,아마 친구분이 방에 있나봐요."
2562,5,한국에 화가가 있다.
2563,5,권상무가 은행나무 밑에 앉아 있었다.
2564,5,자리에 앉자마자 사내가 인사했다.
2565,5,"동해바다에 해수욕 갑니까?"
2566,5,호적에도 적혀 있는.
2567,5,상무는 지금 어디에 있지요?
2568,5,여학생들의 체력 검사 종목에 들어 있다.
2569,5,지천에 핀 민들레 때문일까?
2570,5,열대 바닷가 20 m깊이의 모래땅에 산다.
2571,5,그런데 옆방에도 새가 들어간 모양이다.
2572,5,정치자금에는 영수증이 없기 때문이다.
2573,5,저는 목욕탕 거울 앞에 있습니다.
2574,5,거진읍 강원도 고성군 중앙부에 있는 읍.
2575,5,"내 자루에 밥 있다!
2576,5,앞마당 구석에는 김일성 교시판이 있었다.
2577,5,그리고 다시는 내 앞에 나타나지 마.
2578,5,세상에 이런 날벼락이 어디 있느냐."
2579,5,지금 그 아이가 어디에 있는가?"
2580,5,연이는 그만 영기 오빠 앞에 털썩 주저앉았다.
2581,5,그러나 인간 내면에는 또 다른 욕구가 있습니다.
2582,5,샹송 속에는 인생의 축도가 있다.
2583,5,초밭 할머니는 자리에 몸져누웠습니다.
2584,5,언니는 어디엘 가 있을까.
2585,5,분명히 안에 있어.
2586,5,상업주의 언어는 또한 외세를 이 땅에 끌어들입니다.
2587,5,수원시 경기도 중부 남쪽에 있는 도청 소재지.
2588,5,봉정암 강원도 설악산에 있는 암자.
2589,5,그 공터에 모서리가 잇닿은 집 손자와 손녀.
2590,5,사람과 사람사이에는 적정공간이 있대지요.
2591,5,그 기록 정부 문서보관소에 다 있을 걸.
2592,5,선돌은 비수를 상 위에 놓았다.
2593,5,거기에 가만히 있어.
2594,5,2호선엔 유난히 환승역이 많다.
2595,5,그러면 식탁에는 주로 누가 앉습니까?
2596,5,골프장에 얽힌 장편의 드라마다.
2597,5,우리는 북유럽에 온 것이다.
2598,5,아예 집에 들어가지 않았다.
2599,5,그는 어머니 곁에 섰다.
2600,5,저의 집은 선천 수청면 안산리 깨골에 있습니다.
2601,5,할머니는 마침 집에 계셨습니다.
2602,5,그리고 어머님 영전에 두 손 모아 기도한다.
2603,5,세종로변 관공서들의 주차장에 상가를 짓자.
2604,5,마침내 백두산 정상에 올랐다.
2605,5,물론 백제에도 무인이 있었다.
2606,5,"이 나라에는 더 이상 못 있겠어.
2607,5,사무실에서도 눈에 가장 띄던 꽃.
2608,5,"노마야 집에 있니?"
2609,5,당신과 나 사이에 단절의 늪을 깔고.
2610,5,"이 마을에 언제 오셨는데요?"
2611,5,신주를 제청에 모시면 모두 참신한다.
2612,5,거기에 저의가 있었던 것이다.
2613,5,아침햇살 속에 영순이가 서 있었다.
2614,5,이쪽 소파에 편히 앉아요.
2615,5,── 밖에 누가 왔어요?
2616,5,강가에는 아직도 사람이 많았다.
2617,5,플랫폼에 얼마쯤 앉아 있었을까.
2618,5,홍콩장여관에 몸을 부린다.
2619,5,암만에 체류하는 내내 비가 내렸습니다.
