Index,Label,Sentence
2026,1,"먼젓번 차로 떠났어요.
2027,1,그는 승리를 원했고 노력으로 승리했다.
2028,1,참 간만에 지면으로 인사 드리죠?
2029,1,그렇다면 다수결로 결정하겠읍니다."
2030,1,면으로 된 홑옷 한 장이면 충분하다.
2031,1,가슴은 이미 분노로 물들었다.
2032,1,나는 이 사정을 토마스에게 국제전화로 알렸다.
2033,1,경찰서에는 기자들로 북적댔다.
2034,1,이젤을 발로 걷어찼다.
2035,1,그러나 나는 나의 잔으로 마시리라."
2036,1,속으로 많이 울었다.
2037,1,K는 여전히 약간 빈정거리는 어투로 말했다.
2038,1,나는 머리로 준태의 얼굴을 들이받았다.
2039,1,다음 자동차로 전국을 주름잡는 현대.
2040,1,발길로 지르고 싶었다.
2041,1,집에 있을 때는 주로 독서로 소일하구요"
2042,1,그들은 주로 사냥이나 고기잡이로 식량을 얻었다.
2043,1,"바탕을 초록색으로 메꾸었어요."
2044,1,역사 사실로 신빙하기는 자료 성격상 어렵다.
2045,1,페놀류와 알데히드류의 첨가 축합으로 만든다.
2046,1,승호는 동백나무 위에서 큰 소리로 대답했다.
2047,1,거기를 살짝 그림자로 덮어 버리는 겁니다.
2048,1,온몸으로 벼락을 맞은 사나이.
2049,1,현순은 속으로 속삭였다.
2050,1,원생 몇몇은 원장의 부임 선물로 탈출을 했다.
2051,1,내 눈으로 동생을 봐야 했다.
2052,1,기암으로 솟은 절벽의 섬들.
2053,1,그녀는 속으로 투덜댔다.
2054,1,그것을 그림으로 설명한다면 다음과 같다.
2055,1,그녀는 들릭락말락한 목소리로 이렇게 말했다.
2056,1,그것은 연필로 그은 것처럼 선명했다.
2057,1,당신 월급으로 겨우 큰아들 하숙비나 우리 먹으면 그만 아녜요?
2058,1,희조는 입술을 침으로 축이며 말했다.
2059,1,그는 시큰한 코를 한 손으로 덮었다.
2060,1,그는 풍금으로 나팔을 불기 시작했다.
2061,1,그런 거로 사람을 쏘는 게 아냐요."
2062,1,밥풀때기로 맹글었단다.
2063,1,아파트 분양 정보를 팩스로 받아 본다.
2064,1,떨리는 목소리로 말했다.
2065,1,"온몸으로 느껴져……"
2066,1,상필이가 쉰 목소리로 우리에게 말했다.
2067,1,저는 속으로 중얼거렸습니다.
2068,1,나는 손으로 어미의 무릎을 만졌다.
2069,1,여길 창고로 쓸 작정입니다."
2070,1,저는 머리속으로 그림을 그렸습니다.
2071,1,꼬마는 연신 소매로 눈시울을 닦으면서 말한다.
2072,1,어머니가 팔꿈치로 아버지의 가슴을 퍽 때렸다.
2073,1,자몽 귤 오렌지로 모양을 낸다.
2074,1,꿀벌은 뒷걸음질로 나옵니다.
2075,1,똘배는 혼자소리로 중얼거려 보았습니다.
2076,1,밭에서 채소로 가꾼다.
2077,1,시내까지는 차로 1시간 걸린다고 한다.
2078,1,물품으로 만든 돈은 불편하다."
2079,1,머리끝에서 발끝까지 붉은 흙으로 푸석푸석하다.
2080,1,글은 유기적인 조직으로 이루어져야 한다.
2081,1,한차례 심호흡으로 마음의 긴장을 풀었다.
2082,1,"망치로 손톱을 찍었어.
2083,1,m이고 화강암으로 된 3 층 탑이다.
2084,1,"두 손으로 벽 짚어."
2085,1,그래서 모든 걸 돈으로 때우려고 한다.
2086,1,그러나 모두들 속으론 한없이 반가워하는 빛이었다.
2087,1,다음의 등장인물로 옛날 이야기를 만들어보자.
2088,1,꽃밭 가에는 돌로 쌓았다.
2089,1,단순화된 모양을 그리고 칼로 오려낸다.
2090,1,어느새 열차는 굉장한 속도로 달려가고 있었다.
2091,1,물로 깨끗이 헹군다.
2092,1,상덕은 우선 눈으로 배선생부터 찾아보았다.
2093,1,'풀향기' ; 산과일로 담근 과일주가 별미
2094,1,김부장의 목소리는 취기로 젖어 있었다.
2095,1,다음은 김 행장과의 전화통화로 이루어진 일문일답 내용.
2096,1,우리는 허리를 꼿꼿이 펴고 큰소리로 답변하였다.
2097,1,사내는 손수건으로 안경 밑을 눌렀다.
2098,1,그가 엄지손가락 끝으로 그녀의 유두를 쓸었다.
2099,1,차분한 목소리로 수혜가 물었다.
2100,1,요르단의 수도 암만에서 버스로 스물두 시간 걸립니다.
2101,1,냄새로 자기를 드러내요."
2102,1,마 병장이 큰 소리로 말했다.
2103,1,관성으로 살아집디다.
2104,1,아버지는 낮은 소리로 사정사정하듯이 말합니다.
2105,1,아빠의 봉급으로 생활이 좀 어렵기 때문이다.
2106,1,그는 속으로 조용히 투덜거렸다.
2107,1,신 여사는 의심스럽다는 눈초리로 딸을 쏘아보았다.
2108,1,아마 손으로 잠갔을 것이다.
2109,1,누군가 혀짤배기 소리로 이렇게 말했다.
2110,1,얼굴은 책으로 가리워져 있었습니다.
2111,1,문명으로 위장된 한시적 편의일 수 없다.
2112,1,바닷속과 육지를 발로 다니는 것은?
2113,1,산모가 응석이 섞인 소리로 말했다.
2114,1,속으로 번지는 미소였다.
2115,1,그러면서 속으로 툴툴하였다.
2116,1,그런데 육지에서 인터폰으로 지시를 해요?
2117,1,새롬이는 그 가시로 경화를 찌르고 싶었다.
2118,1,그도 작은 소리로 대답했다.
2119,1,헛기침으로 기척을 내었다.
2120,1,입구도 엘리베이터도 천장도 모두 유리로 돼 있다.
2121,1,주먹으로 내리쳤다.
2122,1,나는 그 길을 맨발로 걷고 있었다.
2123,1,절은 돌로 축대를 쌓은 11.8
2124,1,글씨도 왼손으로 쓰더군요.
2125,1,스페이스포트는 일반인 관람객들로 가득차 있었다.
2126,1,하늘은 옅은 회색 구름으로 가득 차 있다.
2127,1,"만리동 아이들이 그걸로 구경을 다니더라구.
2128,1,스잔이 과장된 포즈로 답례를 했다.
2129,1,자가운전으로 지방 출장이 잦은 차만근(36.서울
2130,1,옥수수 51퍼센트 이상과 보리로 빚은 독한 위스키.
2131,1,이젠 마음으로 그를 보내줘.
2132,1,또한 자식을 철저히 매질로 다스렸다.
2133,1,남편은 중매로 만났습니다.
2134,1,춘기는 불안한 시선으로 사방을 둘러보았다.
2135,1,그러나 눈은 자기 힘으로 떠지지 않는다.
2136,1,라고 작은 소리로 말했다.
2137,1,높은 소리로.
2138,1,그 돈으로 논을 샀다.
2139,1,내가 다시 귀엣말로 재빨리 소곤거리자
2140,1,언행으로 본 인간 평가의 네 가지 기준
2141,1,두 마디 대화로 분위기가 금방 가라앉았다.
2142,1,체험이라는 것은 몸으로 직접 겪는다는 말이다.
2143,1,은혼식으로 새로 태어난 우리.
2144,1,-그럼 무엇으로 소일을 하십니까.
2145,1,온몸으로 하늘을 마시는 낙엽송.^
2146,1,그는 늘 독설로 누구건 씹는 사람이니까.
2147,1,그 밖에 살충제 국소 마취제 등으로도 쓰인다.
2148,1,이건 공문서로 지시가 내렸기 때문이다.
2149,1,-'의혈'의 눈으로 역사인물 되짚어
2150,1,전화로 알려드리려고 했는데."
2151,1,흰소리로야 하늘의 별인들 못 따겠는가.
2152,1,사진으로 본 그의 부인(박우선.70)도
2153,1,■책으로 만나는 아바나·프라하…
2154,1,어음표를 가만히 들여다보던 유필호가 혼자소리로
2155,1,한쪽 눈만으로 조용히 눈웃음을 보내고 있었다.
2156,1,과연 이것으로 될까?
2157,1,하고 잠긴 소리로 말했다.
2158,1,"차는 뭘로 하겠어요? 커피?"
2159,1,하고 그는 겨우 들리는 말소리로 말했다.
2160,1,뛰어난 관찰과 감각으로 코끼리의 형상을 묘사하고
2161,1,인기로 먹고사는 연예인의 속성상 약혼.
2162,1,직선 박기로만 완성해 낸 식탁보.
2163,1,선돌이 퉁퉁 부어오른 입으로
2164,1,적어도 라디오로 듣기에는.
2165,1,"보트로 하겠어요."
2166,1,뭣으로 잡수실라요?"
2167,1,"디자인으로 승부수를 던진 게 적중했습니다.
2168,1,그야 물론 '말과 행동'으로 한다.
2169,1,그녀의 칼로 그녀의 심장 깊은 곳을.
2170,1,가로수로는 선악과를 심는 거야.
2171,1,탄화수소 탄소와 수소만으로 이루어진 화합물.
2172,1,경제가 경제만으로 굴러가는 게 절대 아니다.
2173,1,다람쥐들 (한 목소리로) 그렇지!
2174,1,컴퓨터처럼 언제나 이진법二進法으로 자식을 낳는다.
2175,1,사람 대가리로는 사랑도 제대로 못 해.
2176,1,깊디깊은 눈으로.
2177,1,▼축구처럼 온몸으로 뛰길▼
2178,1,"빈 캔으로 피라미드를…."
2179,2,자 어서 저 가게로 가자꾸나."
2180,2,어디로 떠난단 말인가?
2181,2,"그러니까 우리 모두 엄마방으로 가.
2182,2,강가로 나갔다.
2183,2,영구는 그만 앞으로 푹 고꾸라지고 말았다.
2184,2,역시 그는 나를 내방깐으로 데려갔다.
2185,2,춘기는 그 옆의 기사로 눈을 들렸다.
2186,2,북으로 갈 참이었다.
2187,2,이 젊음은 몸의 곳곳으로 퍼져나간다.
2188,2,어디로 길이 난 것일까?
2189,2,줄터가 상자 속처럼 눈 아래로 내려다보였다.
2190,2,나는 다시 그녀와의 꿈속으로 돌아가려 했다.
2191,2,어떤 아이 아버지가 어디로 나갔다.
2192,2,그리고 칼을 허공으로 높이 던졌다.
2193,2,K는 그 갈림길에서 왼쪽으로 갔다.
2194,2,바위나리는 썰물과 함께 바다로 끌려가고 말았습니다.
2195,2,언니도 말없이 자기의 방으로 들어갔다.
2196,2,왼쪽으로 피해주십시오."
2197,2,"예전에 인천에서 새우젓 배가 마포강으로 들어왔답니다.
2198,2,당장 집으로 가고 싶었다.
2199,2,우리 사회는 지금 과도기의 시련 속으로 접어들고 있다.
2200,2,"직구가 가운데로 몰렸다.
2201,2,인문학부로 걸어가는 길.
2202,2,다음 문제는 밑으로 내려가는 방법이야.
2203,2,그 애는 머리를 옆으로 흔들었습니다.
2204,2,"얘 넌 지금 어디로 가니?"
2205,2,나는 지난번처럼 순미의 아파트 상가 옥상으로 올라갔다.
2206,2,"영달아 정말 너 혼자만 어디로 가니?"
2207,2,K는 안으로 들어갔다.
2208,2,우주비행사가 지구로 돌아온다.
2209,2,대전 엑스포 개막이 두 주일 앞으로 다가왔다.
2210,2,"나는 먼저 서방으로 가네.
2211,2,주인은 방으로 들어갔다.
2212,2,"오늘밤에 우리집으로 가자."하고
2213,2,사랑채로 가져갈 거라예."
2214,2,할아버지 저 이왕이면 그 너럭바위로 가세요.
2215,2,이쪽으로 오세요.
2216,2,오반장은 즉시 파출소로 향했다.
2217,2,저녁 후 이인국 박사는 고문관실로 불려 나갔다.
2218,2,그런 소리하려거든 너희 집으로 가!
2219,2,소니 카페로 차를 몰았다.
2220,2,"대관령으로 갈 생각이라네."
2221,2,그리고 나는 어디로 가고 있는가.
2222,2,화장실로 들어갔다.
2223,2,그래서 나는 초소로 올라갔다.
2224,2,나는 한 발 아버지 앞으로 다가갔다.
2225,2,허겁지겁 집으로 돌아왔다.
2226,2,자연스럽게 시선이 복도 위 천장으로 향했다.
2227,2,호수로 가는 픽업트럭의 운전사가 성화다.
2228,2,그제서야 아이는 대문 쪽으로 발걸음을 옮겨 놓았습니다.
2229,2,방으로 돌아가고 싶었으나 불가능했다.
2230,2,그 때 종손집 머슴이 헐레벌떡 대문 안으로 들어섰다.
2231,2,여자가 성진에게 집으로 가시자고 말했다.
2232,2,그만 실패하고 집으로 돌아온다.
2233,2,"아저씨 난 집으로 돌아가야 해요.
2234,2,여행사 쪽으로 걸어가면서 내가 말했다.
2235,2,제리가 공중으로 걸어갔다.
2236,2,아즉 어떤 방면으로 나갈는지 생각 중이올시다.
2237,2,알라바마로 돌아갑시다.
2238,2,아무런 생각 없이 발길은 집으로 향하고 있었다.
2239,2,어서 안방으로 건너가자.
2240,2,물론 일방적으로 자기 조건만 내세운 건 아니네.
2241,2,'틀림없이 영석이가 우리 마을로 간 거야.
2242,2,아주머니는 뒤꼍으로 돌아갔다.
2243,2,우리 저기 저 개울가로 좀 갑시다.
2244,2,그리고 급히 문으로 달려갔다.
2245,2,나는 다시 우시장으로 갔다.
2246,2,이쪽으로 오너라."
2247,2,시녀들이 마침내 안토니를 클레오파트라 곁으로 끌어올린다.
2248,2,그게 일본으로 떠나기 불과 얼마 전이었지 아마.
2249,2,만수는 버스의 뒤쪽 창가로 갔습니다.
2250,2,K는 대합실로 들어갔다.
2251,2,봉창으로 나가봤다.
2252,2,그녀는 어디로 가버린 것일까.
2253,2,일단 집으로 들어와서 말해.
2254,2,옆으로 비켜야지.
2255,2,그들은 아예 그를 무대 밑으로 떠밀었다.
2256,2,다음엔 앞집으로 갔습니다.
2257,2,다음날 품이는 아빠와 함께 들로 나갔습니다.
2258,2,지하주차장으로 SM5 한 대가 내려온다.
2259,2,우리는 지금 어디로 가고 있는 것일까?
2260,2,"첫번째 서랍으로 가야겠지요."
2261,2,다시 동굴로 가 보자.
2262,2,어머니는 우리 방으로 한 발짝 한 발짝 들어오셨다.
2263,2,나는 어머니에게로 갔다.
2264,2,그녀의 목소리는 속으로 잦아들었다.
2265,2,다시 천막 밖으로 나왔다.
2266,2,이때 박선생 등뒤로 김진봉이 모습을 드러내었다.
2267,2,"진우 씨 우리 저쪽으로 가요.
2268,2,우리는 집으로 돌아왔다.
2269,2,섬으로 가는 낮배였다.
2270,2,나는 시선을 텔레비전으로 옮겼다.
2271,2,그는 얼른 통로에서 무대 쪽으로 나갔다.
2272,2,김영하는 24일 미국으로 떠난다.
2273,2,경지는 재빨리 방으로 들어가려 했다.
2274,2,영월은 뜰로 나가보았다.
2275,2,보리야 너 왜 거기로 갔니?
2276,2,군인의 주먹이 다시 훈련병의 얼굴로 날아들었다.
2277,2,우리 집으로 오지 않을래?"
2278,2,K는 얼른 시선을 다른 데로 옮겨 버렸다.
2279,2,"해숙이가 어디로 가버렸어요.
2280,2,아버지가 내 쪽으로 고개를 돌렸다.
2281,2,우리들의 식탁 쪽으로 해가 비쳐들었어.
2282,2,집으로 발길을 돌렸다.
2283,2,그들은 그녀의 방으로 향했다.
2284,2,사과나무가 기어코 한쪽으로 기우뚱거렸다.
2285,2,대구는 사방으로 고속도로가 뚫린 도시다.
2286,2,그는 머리를 좌우로 흔들었다.
2287,2,솔밭으로 가보았다.
2288,2,그리고 그의 트렁크 팬티 속으로 손을 넣었다.
2289,2,고길남은 출입문으로 달려갔다.
2290,2,나는 이를 악물고 어머니에게로 돌진했다.
2291,2,다비의 시선은 다시 한번 그쪽으로 향했다.
2292,2,그는 부두로 나갔다.
2293,2,수위가 출입구 쪽으로 눈길을 주며 대답했다.
2294,2,앞으로 나아가기에 항시 골몰했을 뿐이다.
2295,2,"그래 누난 앞문으로 가.
2296,2,그림자가 가로등 밑으로 고꾸라진다.
2297,2,통화 중인 아내 곁으로 다가앉았다.
2298,2,── 이 차가 교사휴양원으로 갑니까?
2299,2,솔밭으로 갔다.
2300,2,거기로 가면서 얘기하죠."
2301,2,울산으로 갈 때도 왔었고."
2302,2,왕형사와 함께 거리로 나섰다.
2303,2,밥어미는 구덩이로 내려가지 않았다.
2304,2,예정대로라면 그는 곧장 화장실로 가야 한다.
2305,2,승주가 의심스럽다는 듯 눈동자를 옆으로 굴렸다.
2306,2,짬뽕 그릇이 눈 앞으로 다가왔다.
2307,2,또 이제 어디로 가나?
2308,2,빨리 다른 데로 가자 얘.”
2309,2,그는 곧장 마루로 나갔다.
2310,2,지금 창가로 고대하던 단비가 내린다.
2311,2,K는 자신의 방으로 되돌아왔다.
2312,2,재우는 최사장과 함께 그의 사무실로 갔다.
2313,2,조상국은 그리고 나를 정면으로 바라보았다.
2314,2,「잠깐만 이쪽으로 나와 주실까요.
2315,2,무대 옆으로 간다.
2316,2,저와 남편은 아이에게로 달려갔습니다.
2317,2,"조금 있으면 장례식장으로 출발할 겁니다.
2318,2,수혜는 거실 바닥으로 맥없이 나동그라지고 말았다.
2319,2,며칠 전 초저녁 갑자기 그녀가 내게로 다가왔다.
2320,2,그리고 덕호의 앞으로 갔다.
2321,2,"빨리 덕판 가녘으로 나가시오.
2322,2,서커스도 아닌데 난데없이 왜 낙타가 바늘구멍으로 들어가는가?
2323,2,우리는 어느 초가집으로 들어갔다.
2324,2,나는 다시 개울가로 가 본다.
2325,2,나는 전화통으로 갔다.
2326,2,세진은 그에게로 살그머니 상체를 기울인다.
2327,2,그런데 "마포는 어디로 가지?"
2328,2,나는 속으로 웃음이 나왔다.
2329,2,초헌관 이하 모두 문 밖으로 나간다.
2330,2,밖으로 불러내자
2331,2,그녀는 지금 그곳으로 차를 몰고 있었다.
2332,2,청운동과 사직동으로 가보았다.
2333,2,마을 사람들이 집으로 몰려왔던 것이다.
2334,2,"교단으로 나와 보세요."
2335,2,화제가 길수로부터 어느덧 금순네 쪽으로 바뀌었다.
2336,2,거기로 이사와도 좋아요.
2337,2,닭들도 꼬꼬 꼬꼬하면서 철망 근처로 다가왔다.
2338,2,그는 메르다 앞으로 상체를 기울여 말했다.
2339,2,축축한 바람이 차 속으로 불어왔다.
2340,2,형부가 무엇인가를 마루로 내던졌다.
2341,2,철책 앞으로 바짝 다가갔다.
2342,2,동현은 빈의 숲으로 핸들을 돌렸다.
2343,2,집으로 영 못 갈 지경이었다.
2344,2,혹은 "앞으로 가!"
2345,2,갑동이는 징동당 텔레비전으로 단배를 불렀다.
2346,2,제발 내 쪽으로는 오지 마.
2347,2,마을로 들어가는 길은 그 오솔길 하나였다.
2348,2,순자는 청량리 오팔팔로 다시 갔다.
2349,2,잠시 후 김동훈은 화장실로 들어갔다.
2350,2,왼쪽으로 길게 패스!
2351,2,산 아래 계곡 쪽으로 걸어갔다.
2352,2,해숙이 창길의 등을 문밖으로 밀어냈다.
2353,2,소년은 플라타너스 그늘 쪽으로 핸들을 돌렸다.
2354,2,갑자기 어디로나 끝없이 가고 싶습니다.
2355,2,오늘은 재산박골로 소풍을 갔다.
2356,2,쌀쌀한 바람이 옷 속으로 파고든다.
2357,2,또 앞뒤로 '쓰레기를 줄입시다.
2358,2,아침에는 해가 저쪽으로 비치기 때문이지요.
2359,2,때까치들이 한 무리 그 옆 들 쪽으로 날아다녔다.
2360,2,춘기는 다시 파출소로 전화를 돌렸다.
2361,2,성진은 모래밭으로 뛰어내렸다.
2362,2,똑같이 친절한 물음이 이쪽으로 건너왔다.
2363,2,경희 영희 순희 세 자매가 쪼르르 마당으로 내려섰다.
2364,2,"그럼…… 경찰서나 법원으로 가겠지요."
2365,2,태봉이와 나는 꼬마 강네 집으로 갔다.
2366,2,그리구 느이 친구는 다른 집으로 갔다.
2367,2,밑으로는 전경부대가 있다.
2368,2,지금쯤은 다시 작업장으로 끌려갔을 것이다.
2369,2,택시를 대절하여 제네바로 갔다.
2370,2,서울로 가자.
2371,2,그림자는 천천히 집 현관으로 다가서고 있었다.
2372,2,다시 군대로 끌려갔다.
2373,2,그녀는 공장으로 가자고 했다.
2374,2,운구 행렬이 정암리로 들어섰습니다.
2375,2,다희가 효철에게로 바짝 다가갔다.
2376,2,나는 혼자 집으로 돌아왔다.
2377,2,발길은 터덜터덜 학교로 향한다.
2378,2,사실 너는 홍대입구 역 6번 출구로 나갔었다.
2379,2,두 사람은 이윽고 왕릉리로 올라갔다.
2380,2,빨리 회사로 나와.
2381,2,신철이는 방문 앞으로 다가섰다.
2382,2,"사랑의 밤이여 우리들 위로 내려앉으소서.
2383,2,[농촌은 말구 대구나 부산 쪽으로.]
2384,2,행운의 편지를 옆으로 민다.
2385,2,국장실로는 매일처럼 전화가 왔다.
2386,2,대체로 감기균은 신체 내부로 들어가자마자 파괴된다.
2387,2,당신과 마시는 모과 차 향기 속으로.
2388,2,"이제 어디로 가지……"
2389,2,아주 힘없이 한쪽으로 넘어졌다.
2390,2,이 배는 하와이로 가는 첫 이민선 '겐카이'호.
2391,2,엄마가 허둥지둥 방으로 들어왔습니다.
2392,2,나는 곧장 영안실로 향했다.
2393,2,그는 단숨에 밖으로 나왔다.
2394,2,어머니는 부엌으로 내려갔다.
2395,2,그러나 그 책임을 한나라당 쪽으로 떠넘겼다.
2396,2,맹자는 여기에 정면으로 반기를 들었습니다.
2397,2,그는 64세에 저세상으로 갔다.
2398,2,"방금 저기로 들어간 저 아줌마는 뭐야?"
2399,2,성행위를 통해 신에게로 도달하려는 갈망인가.
2400,2,앉은뱅이는 산밑으로 막 뛰어갔습니다.
2401,2,모든 역량이 일제히 지하로 숨어들었다.
2402,2,가요 집으로."
2403,2,저는 침실 밖으로 나갔습니다.
2404,2,뒷문으로 빠져 나가게 해주지요.
2405,2,찬자가 원래의 자리로 돌아간다.
2406,2,"얘들아 우리 현저동으로 가자꾸나."
2407,2,학용이와 나는 경찰서로 대번에 끌려갔다.
2408,2,경락이는 이젠 옆으로 누워 있다.
2409,2,"어디로 가는 거예요?"
2410,2,"어디로 가는 내행이시우? "
2411,2,연탄은 곧장 아궁이로 들어갑니다.
2412,2,방 구석으로 달아났다.
2413,2,이튿날 어미는 나를 희망고아원으로 데려갔다.
2414,2,2층으로 올라가는 길이 매우 복잡했다.
2415,2,빵가게에서 밀가루 도매상으로 갔다.
2416,2,그녀는 한 발짝 뒤로 물러섰다.
2417,2,순임이가 손님 방으로 힘없이 돌아간다.
2418,2,학교에서 집으로 돌아가는 아이들이다.
2419,2,그리고 공중전화 부스로 천천히 걸었다.
2420,2,어디로 가야 할지 막막한 느낌이었다.
2421,2,말끝이 입속으로 숨어든다.
2422,2,하루는 다리 밑으로 순사가 찾아왔다.
2423,2,진우가 천천히 수혜의 몸 안으로 깊숙이 들어왔다.
2424,2,처음에 맹자네는 묘지 근처로 이사를 갔습니다.
2425,2,궁가(宮家)로 들어가지 않겠습니까? "
2426,2,나는 반야원으로 가오.
2427,2,우리 그만 포항으로 가자.
2428,2,그들은 다시 바람 속으로 빨려나왔다.
2429,2,"지방으로 떠다니는 장사꾼이죠 뭐."
2430,2,어둠속으로 몸을 숨기며 소년은 생각한다.
2431,2,그녀는 안방으로 달아나 버렸다.
2432,2,갑자기 머리로 피가 몰리기 시작했다.
2433,2,발길은 어느새 지하철 역으로 들어선다.
2434,2,첫째는 얼른 이편으로 왔다.
2435,2,"어느 쪽으로 가야 구기스예요?"
2436,2,그는 이재필에게로 돌아섰다.
2437,2,"뒤로 돌앗!"
2438,2,사내아이 하나가 침대 앞으로 맨 먼저 다가선다.
2439,2,집으로 돌아와.
2440,2,아주머니는 다음 초가집으로 들어갑니다.
2441,2,── 아저씨도 교사휴양원으로 가는 길입니까?
2442,2,그는 얼른 뒷문 편으로 몸을 피하였다.
2443,2,어디로 갈까.
2444,2,나는 시골로 가겠네.
2445,2,m 뒤로 물러나고 있다.
2446,2,"저는 이쪽으로 출근한 지 사흘 되었어요.
2447,2,오히려 '안으로' 움직임을 '끌어들이'고 있다.
2448,2,그녀가 규혁 쪽으로 고개를 돌렸다.
2449,2,그날은 여느 때보다 일찍이 십리포구로 나갔다.
2450,2,두 사람의 청년은 출구 쪽으로 갔다.
2451,2,그래서 어슷세기(바이어스 방향)로 하여야 한다.
2452,2,내가 밖으로 나오자 니나가 말했다.
2453,2,웃음은 아이들 세계로 들어가는 관문입니다.
2454,2,동승이 청년에게로 뛰어갔다.
2455,2,문안으로 들어선 이성계가
2456,2,그는 얼른 벽 쪽으로 시선을 돌렸다.
2457,2,아내가 서만득 씨 턱 밑으로 신문을 들이밀었다.
2458,2,화엄사로 향했다.
2459,2,책꽂이의 책이 모조리 방바닥으로 쏟아졌다.
2460,2,그는 창문으로 기웃이 한길 가를 내려다보았다.
2461,2,"카이주아로 가는 이번 목적은 무엇이지?"
2462,2,생각이 즉시에 머릿속으로 들어왔다.
2463,2,그녀가 그 골목으로 나섰다.
2464,2,그 남자도 성진에게로 다가섰다.
2465,2,궁리 끝에 건물 밖으로 나갔다.
2466,2,백통테 안경은 어떤 여관으로 쑥 들어갔다.
2467,2,그리고 얼마 후 우리는 다시 모래 위로 올라왔어.
2468,2,현우는 간신히 읍내 복판으로 잡아들었다.
2469,2,그리고는 다시 침실로 들어왔습니다.
2470,2,백화점으로 들어갔다.
2471,2,그리고 또 어디론지 가버렸다.
2472,2,녀석은 맥없이 옆으로 쓰러졌다.
2473,2,나는 세면실로 들어갔다.
2474,2,나는 서서히 발걸음을 선착장 쪽으로 옮기었다.
2475,2,이르 요론트 부족에게로 다시 돌아가 보자.
2476,2,네 지금 막 굴 속으로 들어가고 계십니다!"
2477,2,나는 집으로 달려갔어.
2478,2,개구리가 뒤로 몸을 빼었다.
2479,2,'그 애들이 다시 그곳으로 몰려갔으니까.
2480,2,나는 갈마(葛麻)역에서 명사십리로 갔다.
2481,2,"어디로 가는긴고?"
2482,2,우리는 오늘 이모 집으로 꼭 가야 합니다."
2483,2,형기 아버지가 바다로 뛰어든 날.
2484,2,그래서 다시 사무실로 내려갔지요.
2485,2,그는 다시 침묵 속으로 빠져들어갔다.
2486,2,Q·C로 좀 와줘요."
2487,2,서울랜드 하늘로 날아오르던 주혜의 풍선.
2488,2,'밤바다 위로 피어오르는 안개.
2489,2,덕적도로 향했다.
2490,2,다비가 다시 머리 위로 잔을 흔들었다.
2491,2,그는 운용을 정면으로 보지 못했다.
2492,2,그새 한 병이 내 가슴 속으로 사라졌다.
2493,2,이제는 그만 우리 안으로 들어오지 않을래요?
2494,2,중2 엑스포로 극기훈련 감.
2495,2,USA로 향하는 욕망?
2496,2,재영이는 학교로 가는 것입니다.
2497,2,동물원으로 가요.
2498,2,사내는 칼을 바싹 목으로 들이댔다.
2499,2,신철이는 밖으로 나왔다.
2500,2,동도 정현이랑 앞으로 나갔다.
2501,2,다시 조선소로 돌아가겠다는 것인가.
2502,2,"앞으로 갓 형 보긴 했냐?"
2503,2,산마루께로 올라갔다.
2504,2,종가에서 곧장 탑골로 들어갔다.
2505,2,새벽같이 어디론가 나간다는 거야."
2506,2,대체 어디로 먼저 간다는 것일까?
2507,2,당장 밖으로 나와라."
2508,2,서울로 돌아온다.
2509,2,어머니는 문간채로 종종걸음을 쳤다.
2510,2,길거리로 나와야 한다.
2511,2,"그쪽으로는 못 들어가셔요."
2512,2,어서 집으로 돌아갑시다.
2513,2,나는 정면으로 그를 노려보았다.
2514,2,빈집으로 혼자 돌아왔다.
2515,2,석순이는 병철이에게로 다가갔습니다.
2516,2,"어디로 심부름을 가?"
2517,2,틀림없이 부또보로 가는 버스였다.
2518,2,그는 땅바닥으로 눈길을 박았다.
2519,2,워어리의 머리가 휙 마루 밑으로 사라졌다.
2520,2,두 사람은 엘리베이터 안으로 들어갔다.
2521,2,지원이 대답하고 종애는 수화기 뒤편으로 숨는다.
2522,2,아저씨는 담배 연기를 공중으로 후욱 뿜어 내었습니다.
2523,2,꿈 속에서 나는 어둠 속으로 들어가고 있었다.
2524,2,"품아 우린 미국으로 이민을 간대."
2525,2,아주머니가 탁자 위로 손가락질을 했습니다.
2526,2,이제 집으로 갈 것이었다.
2527,2,김영삼 총재조차 안으로 들어가지 못했다.
2528,2,"그럼 넌 뒷문으로 가.
2529,2,그는 대답 대신 뒤뜰 창고 쪽으로 시선을 보낸다.
2530,2,그리고 연출은 슬그머니 무대 밖으로 나갔다.
2531,2,동남아시아로 갈까?
2532,2,언니와 함께 아버지에게로 갔다.
2533,2,2주 후에 에티오피아로 떠나요.
2534,2,나는 그녀를 부축해 플랫폼으로 나왔다.
2535,2,물은 안쪽에서 바깥쪽으로 천천히 여러 번 부어 준다.
2536,2,몇걸음 앞으로 내디뎠습니다.
2537,2,"현석아 지금 당장 장호서로 가서 자수하자.
2538,2,그리고는 앞으로 고꾸라졌습니다.
2539,2,이내 덜컹 앞으로 굴러가기 시작했다.
2540,2,27일 서울로 올라올 예정.
2541,2,이쪽으로 오시죠."
2542,2,그러더니 해변 쪽으로 걸어갔어요.
2543,2,그리고 집으로 돌아오라."
2544,2,큰길로 나갔습니다.
2545,2,이쪽으로 나오시겠어요?"
2546,2,논밭으로 들어가는 게 아니었어.
2547,2,"……어디로 가야 허는 것이요?"
